date,movie_cd,movie_nm,open_dt,seat_occupancy_pct,seat_sell_ratio_pct,seat_cnt,sales_amt,sales_amt_acc,audi_cnt,audi_cnt_acc
20260104,20258681,후지모토 타츠키 17-26 파트 1,2025-10-24,14.7,0.3,6967,13076070,248246790,1025,22814
20260104,20258633,후지모토 타츠키 17-26 파트 2,2025-10-24,13.7,0.4,7465,13273740,252398900,1021,22776
20260103,20256396,아바타: 불과 재,2025-12-17,31.6,38.1,824817,3136319700,61813072150,260785,5356431
20260103,20249255,만약에 우리,2025-12-31,31.0,15.0,325190,999014170,3736312320,100809,394449
20260103,20252432,주토피아 2,2025-11-26,25.4,17.9,387098,958562790,77061492830,98413,8007411
20260103,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,25.2,7.8,168752,414244320,5913055870,42443,613705
20260103,20247457,신의악단,2025-12-31,31.0,3.5,74906,221603990,844242850,23232,93330
20260103,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,25.2,3.7,79972,191127400,3658458640,20177,384458
20260103,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,20.5,2.9,63362,116820410,436554770,12958,47647
20260103,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,15.2,1.4,29675,41791900,2017358190,4509,229631
20260103,20250046,#런석진_에피소드. 투어 더 무비,2025-12-31,14.8,0.6,12864,47574500,108574500,1903,4343
20260103,20227798,에반게리온 신극장판: 파,2022-10-14,33.6,0.2,5466,19158000,144490224,1839,13623
20260102,20256396,아바타: 불과 재,2025-12-17,21.0,38.0,800685,2059152600,58676752450,168103,5095646
20260102,20252432,주토피아 2,2025-11-26,17.8,17.6,371079,637877960,76102930040,65880,7908998
20260102,20249255,만약에 우리,2025-12-31,20.7,14.8,311976,632998370,2737298150,64445,293640
20260102,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,16.6,8.3,174159,279702200,5498811550,28817,571262
20260102,20247457,신의악단,2025-12-31,20.6,3.6,76283,145609300,622638860,15711,70098
20260102,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,15.0,3.8,79989,114647400,3467331240,11978,364281
20260102,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,11.7,2.9,61007,64098200,319734360,7121,34689
20260102,20227798,에반게리온 신극장판: 파,2022-10-14,63.5,0.3,5932,40969700,125332224,3764,11784
20260102,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,13.4,1.2,26253,31727500,1975566290,3511,225122
20260102,20250444,코드: G 주목의 시작,2025-12-27,51.0,0.2,3904,10258000,67233700,1992,12247
20260101,20256396,아바타: 불과 재,2025-12-17,44.1,38.0,811167,4207700560,56617599850,358005,4927543
20260101,20252432,주토피아 2,2025-11-26,35.4,18.2,388603,1340436480,75465052080,137413,7843118
20260101,20249255,만약에 우리,2025-12-31,32.8,14.3,305177,996136420,2104299780,100059,229195
20260101,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,30.6,8.2,174518,537611600,5219109350,53427,542445
20260101,20247457,신의악단,2025-12-31,41.2,3.4,72169,281148600,477029560,29755,54387
20260101,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,36.7,3.2,68636,232480960,255636160,25204,27568
20260101,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,28.7,4.1,86851,237866440,3352683840,24913,352303
20260101,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,21.2,1.2,26435,50957160,1943838790,5608,221611
20260101,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,57.0,0.1,2472,13689400,61334191050,1409,5693247
20260101,20250444,코드: G 주목의 시작,2025-12-27,39.8,0.2,3423,7289500,56975700,1362,10255
20260107,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,17.6,0.3,5345,9033020,3708626130,942,365675
20260107,20250419,강다니엘: 홀드 유어 브레스,2026-01-07,12.7,0.4,6926,21960000,21960000,879,879
20260107,20250046,#런석진_에피소드. 투어 더 무비,2025-12-31,7.4,0.4,8147,15000000,146923500,600,5877
20260107,20250444,코드: G 주목의 시작,2025-12-27,32.0,0.1,1501,2516600,84413600,480,15490
20260107,19960103,라스베가스를 떠나며,1996-03-01,5.5,0.5,8660,4627000,10974300,475,1162
20260107,20227798,에반게리온 신극장판: 파,2022-10-14,5.3,0.3,5402,2887900,165238924,288,15632
20260107,20250443,극장판 뿌이뿌이 모루카 MOLMAX (모루맥스),2026-01-07,12.2,0.1,2161,2623400,2623400,264,264
20260107,20256757,극장판 체인소 맨: 레제편,2025-09-24,7.1,0.2,3734,2602400,36098196810,264,3434606
20260107,20250783,우타다 히카루 사이언스 픽션 투어 2024,2026-01-07,12.4,0.1,1987,5434000,5434000,247,247
20260107,20255381,위키드: 포 굿,2025-11-19,6.1,0.2,3395,2070700,9898217380,208,969950
20260107,20258633,후지모토 타츠키 17-26 파트 2,2025-10-24,3.7,0.3,5214,1873400,259425860,192,23486
20260107,20247017,대가족,2024-12-11,100.0,0.0,174,1044000,3132865600,174,359624
20260107,20250420,시수: 복수의 길,2026-01-07,46.8,0.0,363,1246000,1246000,170,170
20260107,20258681,후지모토 타츠키 17-26 파트 1,2025-10-24,3.6,0.2,4698,1493600,254629890,168,23502
20260107,20259641,송 썽 블루,2026-01-14,100.0,0.0,151,1057000,51450000,151,7350
20260107,20259595,에이티즈 브이알 콘서트 : 라이트 더 웨이,2025-12-05,16.2,0.0,904,4818000,378790500,146,11657
20260107,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,22.0,0.0,500,1121200,61352178350,110,5695097
20260107,20250586,주희에게,2026-04-15,100.0,0.0,79,711000,1431000,79,159
20260107,20253906,프레디의 피자가게 2,2025-12-03,4.2,0.1,1652,685100,2315402370,70,235609
20260107,20233259,정보원,2025-12-03,27.8,0.0,223,632000,1538803100,62,168335
20260107,20196478,영웅,2022-12-21,51.8,0.0,112,348000,32328056750,58,3278682
20260107,20225637,뿌까의 짜장면파티,2022-07-04,39.7,0.0,141,336000,252618500,56,41922
20260107,20242541,룩백,2024-09-05,5.3,0.0,753,350000,3146786404,40,327399
20260107,20249326,윗집 사람들,2025-12-03,4.0,0.0,870,346500,5309444400,35,548953
20260107,20256397,원 배틀 애프터 어나더,2025-10-01,21.9,0.0,128,204000,5665434410,28,533813
20260107,20250570,레드 소냐,2025-12-31,7.5,0.0,133,60000,954000,10,132
20260107,20227788,에반게리온 신극장판: 서,2022-10-14,4.9,0.0,142,64000,182486491,7,17752
20260107,20258383,나우 유 씨 미 3,2025-11-12,1.2,0.0,517,53000,12984750790,6,1372039
20260107,20243405,나혼자 프린스,2025-11-19,2.5,0.0,238,36000,509326310,6,56168
20260107,20256025,더 러닝 맨,2025-12-10,1.1,0.0,380,42000,377194860,4,38838
20260107,20250062,아이돌리쉬 세븐 퍼스트 비트! 극장총집편 후편,2025-12-12,0.9,0.0,324,26000,18483820,3,1983
20260107,20258570,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,5.0,0.0,40,15000,362568400,2,38742
20260107,20250415,"불법 서비스 : 노래방, 미용실에서",2026-01-07,0.7,0.0,146,6000,6000,1,1
20260107,20250744,친형에게 반해버린 내 젊은아내,2026-01-07,1.1,0.0,91,1000,1000,1,1
20260106,20227798,에반게리온 신극장판: 파,2022-10-14,7.1,0.3,5012,3643700,162351024,354,15344
20260106,20256757,극장판 체인소 맨: 레제편,2025-09-24,8.7,0.2,3420,3094340,36095594410,299,3434342
20260106,20258633,후지모토 타츠키 17-26 파트 2,2025-10-24,3.9,0.4,6770,2572460,257552460,262,23294
20260106,20255381,위키드: 포 굿,2025-11-19,9.2,0.2,2760,2551570,9896146680,254,969742
20260106,20258681,후지모토 타츠키 17-26 파트 1,2025-10-24,3.7,0.4,6818,2365500,253136290,252,23334
20260106,20249326,윗집 사람들,2025-12-03,5.7,0.2,3240,1850700,5309097900,183,548918
20260106,20247017,대가족,2024-12-11,100.0,0.0,174,1044000,3131821600,174,359450
20260106,20253906,프레디의 피자가게 2,2025-12-03,5.3,0.2,2989,1569700,2314717270,159,235539
20260106,20259595,에이티즈 브이알 콘서트 : 라이트 더 웨이,2025-12-05,13.8,0.0,904,4125000,373972500,125,11511
20260106,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,21.2,0.0,510,1097300,61351057150,108,5694987
20260106,20250046,#런석진_에피소드. 투어 더 무비,2025-12-31,1.3,0.3,5779,1925000,131923500,77,5277
20260106,20226444,극장판 엄마 까투리: 도시로 간 까투리 가족,2022-09-08,47.2,0.0,142,469000,1609593999,67,173963
20260106,19960115,센스 앤 센서빌리티,1996-03-16,31.6,0.0,212,319000,1387000,67,421
20260106,20242541,룩백,2024-09-05,6.1,0.0,814,440000,3146436404,50,327359
20260106,20209771,갈릴리 예수,2020-11-26,6.4,0.0,597,76000,158615630,38,18232
20260106,20250444,코드: G 주목의 시작,2025-12-27,2.1,0.1,1577,301500,81897000,33,15010
20260106,20250062,아이돌리쉬 세븐 퍼스트 비트! 극장총집편 후편,2025-12-12,1.8,0.1,1052,183980,18457820,19,1980
20260106,20256397,원 배틀 애프터 어나더,2025-10-01,21.6,0.0,88,171500,5665230410,19,533785
20260106,20258383,나우 유 씨 미 3,2025-11-12,1.2,0.0,840,103500,12984697790,10,1372033
20260106,20250570,레드 소냐,2025-12-31,10.4,0.0,96,60000,894000,10,122
20260106,20233259,정보원,2025-12-03,6.9,0.0,146,60000,1538171100,10,168273
20260106,20227788,에반게리온 신극장판: 서,2022-10-14,2.6,0.0,229,62000,182422491,6,17745
20260106,20243405,나혼자 프린스,2025-11-19,2.5,0.0,238,36000,509290310,6,56162
20260106,20212413,수궁,2026-01-01,8.3,0.0,36,21000,969000,3,189
20260106,20244265,청와대 건너 붉은 벽돌집,2025-12-24,2.2,0.0,90,20000,2123800,2,227
20260106,20253104,거유 엄마,2026-01-06,0.7,0.0,146,6000,6000,1,1
20260106,20253367,형수에게 따먹힌 동정,2026-01-06,0.7,0.0,146,6000,6000,1,1
20260105,20227798,에반게리온 신극장판: 파,2022-10-14,8.7,0.3,4821,4507100,158707324,418,14990
20260105,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,8.2,0.3,5030,4117480,3695930310,412,364366
20260105,20249326,윗집 사람들,2025-12-03,10.9,0.2,3463,4613500,5307247200,376,548735
20260105,20256757,극장판 체인소 맨: 레제편,2025-09-24,10.5,0.2,3038,3226560,36092500070,320,3434043
20260105,20258681,후지모토 타츠키 17-26 파트 1,2025-10-24,3.9,0.4,6807,2524000,250770790,268,23082
20260105,20255381,위키드: 포 굿,2025-11-19,6.5,0.2,4049,2566800,9893595110,265,969488
20260105,20258633,후지모토 타츠키 17-26 파트 2,2025-10-24,3.9,0.4,6627,2581100,254980000,256,23032
20260105,20259595,에이티즈 브이알 콘서트 : 라이트 더 웨이,2025-12-05,19.8,0.0,904,5907000,369847500,179,11386
20260105,20253906,프레디의 피자가게 2,2025-12-03,5.3,0.2,3025,1570500,2313147570,159,235380
20260105,20233259,정보원,2025-12-03,45.6,0.0,320,1148000,1538111100,146,168263
20260105,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,28.4,0.0,510,1478900,61349959850,145,5694879
20260105,20250046,#런석진_에피소드. 투어 더 무비,2025-12-31,1.4,0.4,6449,2175000,129998500,87,5200
20260105,20242541,룩백,2024-09-05,4.7,0.0,783,310000,3145996404,37,327309
20260105,20256397,원 배틀 애프터 어나더,2025-10-01,14.8,0.0,88,126800,5665058910,13,533766
20260105,20250062,아이돌리쉬 세븐 퍼스트 비트! 극장총집편 후편,2025-12-12,2.2,0.0,594,115000,18273840,13,1961
20260105,20250570,레드 소냐,2025-12-31,6.3,0.0,160,60000,834000,10,112
20260105,20258383,나우 유 씨 미 3,2025-11-12,2.1,0.0,423,75000,12984594290,9,1372023
20260105,20227788,에반게리온 신극장판: 서,2022-10-14,4.2,0.0,142,69000,182360491,6,17739
20260105,20243405,나혼자 프린스,2025-11-19,2.5,0.0,238,36000,509254310,6,56156
20260105,20212413,수궁,2026-01-01,3.9,0.0,52,20000,948000,2,186
20260105,20259829,홍어의 역습,2025-12-10,1.9,0.0,108,16000,11154500,2,1229
20260105,20257625,나나미의 삽입결단,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20258635,내 아내의 비밀친구,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20254022,내손으로 길들이는 그녀 무삭제판,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20256690,너무 궁금한 그녀의 치마속,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20254989,달콤한 사육 무삭제판,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20256659,두근두근 그녀의 섹스,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20256008,마사지에 무너지는 유부녀,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20257623,삽입 후 최고의 순간,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20254024,스스로 열어준 그녀의 구멍 무삭제판,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20254979,"어떤 키스, 어떤 삽입 무삭제판",2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20256028,음란한 영업,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20256207,음란한 코스프레 무삭제판,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20258705,참을 수 없는 이모의 야한 속옷,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,20256030,치마속 젖은 손길,2026-01-05,0.7,0.0,146,6000,6000,1,1
20260105,19960051,돼지가 우물에 빠진 날,1996-05-15,0.0,0.0,212,0,606000,0,95
20260105,19760092,왕십리,1976-01-31,0.0,0.0,212,0,0,0,0
20260104,20227798,에반게리온 신극장판: 파,2022-10-14,18.3,0.2,5177,9710000,154200224,949,14572
20260104,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,18.4,0.2,4777,8856500,3691812830,878,363954
20260104,20250046,#런석진_에피소드. 투어 더 무비,2025-12-31,6.1,0.6,12714,19249000,127823500,770,5113
20260104,20250444,코드: G 주목의 시작,2025-12-27,23.2,0.2,3229,3952500,74992500,750,13681
20260104,20255381,위키드: 포 굿,2025-11-19,20.7,0.2,3375,7284200,9891028310,697,969223
20260104,20253906,프레디의 피자가게 2,2025-12-03,12.7,0.2,4504,5734900,2311577070,573,235221
20260104,20256757,극장판 체인소 맨: 레제편,2025-09-24,11.4,0.2,3640,4269420,36089273510,414,3433723
20260104,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,53.0,0.0,772,3938700,61348480950,409,5694734
20260104,20249326,윗집 사람들,2025-12-03,9.6,0.2,3034,3253500,5302633700,290,548359
20260104,20242541,룩백,2024-09-05,17.8,0.0,787,1221000,3145686404,140,327272
20260104,20258501,마사이 크로스,2025-11-20,100.0,0.0,130,1430000,25682300,130,2462
20260104,20250364,이머시브 시네마: 뽀로로 극장판 스위트캐슬 대모험,2025-12-13,15.2,0.0,480,1460000,39972000,73,2428
20260104,20259595,에이티즈 브이알 콘서트 : 라이트 더 웨이,2025-12-05,6.2,0.0,1017,2079000,363940500,63,11207
20260104,20256397,원 배틀 애프터 어나더,2025-10-01,39.8,0.0,128,566500,5664932110,51,533753
20260104,19580069,돈,1950-03-09,9.1,0.0,340,62000,4282000,31,1844
20260104,20250062,아이돌리쉬 세븐 퍼스트 비트! 극장총집편 후편,2025-12-12,2.7,0.0,971,271600,18158840,26,1948
20260104,20258570,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,45.0,0.0,40,135000,362553400,18,38740
20260104,20227788,에반게리온 신극장판: 서,2022-10-14,8.5,0.0,142,108500,182291491,12,17733
20260104,20233259,정보원,2025-12-03,8.0,0.0,125,60000,1536963100,10,168117
20260104,20256025,더 러닝 맨,2025-12-10,35.0,0.0,20,84000,377152860,7,38834
20260104,20258383,나우 유 씨 미 3,2025-11-12,1.0,0.0,629,60000,12984519290,6,1372014
20260104,20243405,나혼자 프린스,2025-11-19,2.5,0.0,238,36000,509218310,6,56150
20260104,20258341,아이돌리쉬 세븐 퍼스트 비트! 극장총집편 전편,2025-10-31,2.4,0.0,170,37500,61905080,4,6438
20260104,20212413,수궁,2026-01-01,5.6,0.0,36,13000,928000,2,184
20260103,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,29.1,0.2,5123,14890300,3682956330,1490,363076
20260103,20258681,후지모토 타츠키 17-26 파트 1,2025-10-24,16.8,0.4,8341,18502400,235170720,1399,21789
20260103,20258633,후지모토 타츠키 17-26 파트 2,2025-10-24,17.5,0.4,7923,18458600,239125160,1387,21755
20260103,20255381,위키드: 포 굿,2025-11-19,24.6,0.1,2839,7398000,9883744110,697,968526
20260103,20250444,코드: G 주목의 시작,2025-12-27,24.5,0.1,2794,3806300,71040000,684,12931
20260103,20253906,프레디의 피자가게 2,2025-12-03,9.8,0.2,5397,5300190,2305842170,530,234648
20260103,20256757,극장판 체인소 맨: 레제편,2025-09-24,13.0,0.2,3855,4978040,36085004090,500,3433309
20260103,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,60.9,0.0,747,4268300,61344542250,455,5694325
20260103,20249326,윗집 사람들,2025-12-03,13.3,0.2,3400,4708200,5299380200,453,548069
20260103,20259595,에이티즈 브이알 콘서트 : 라이트 더 웨이,2025-12-05,9.6,0.0,1017,3234000,361861500,98,11144
20260103,20242541,룩백,2024-09-05,8.1,0.0,1093,814500,3144465404,88,327132
20260103,20250364,이머시브 시네마: 뽀로로 극장판 스위트캐슬 대모험,2025-12-13,13.1,0.0,480,1260000,38512000,63,2355
20260103,20250062,아이돌리쉬 세븐 퍼스트 비트! 극장총집편 후편,2025-12-12,5.4,0.0,765,409400,17887240,41,1922
20260103,20256397,원 배틀 애프터 어나더,2025-10-01,37.5,0.0,88,364600,5664365610,33,533702
20260103,19580069,돈,1950-03-09,8.2,0.0,340,56000,4220000,28,1813
20260103,20258383,나우 유 씨 미 3,2025-11-12,1.8,0.0,797,141500,12984459290,14,1372008
20260103,20256025,더 러닝 맨,2025-12-10,50.0,0.0,20,120000,377068860,10,38827
20260103,20227788,에반게리온 신극장판: 서,2022-10-14,7.0,0.0,142,116000,182182991,10,17721
20260103,20233259,정보원,2025-12-03,6.8,0.0,148,60000,1536903100,10,168107
20260103,20258570,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,15.0,0.0,40,45000,362418400,6,38722
20260103,20243405,나혼자 프린스,2025-11-19,2.5,0.0,238,36000,509182310,6,56144
20260102,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,16.4,0.3,5471,8970440,3668066030,898,361586
20260102,20255381,위키드: 포 굿,2025-11-19,20.0,0.2,3832,7675800,9876346110,766,967829
20260102,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,44.3,0.1,1408,6082900,61340273950,623,5693870
20260102,20258633,후지모토 타츠키 17-26 파트 2,2025-10-24,7.2,0.4,7320,5224060,220666560,526,20368
20260102,20258681,후지모토 타츠키 17-26 파트 1,2025-10-24,6.6,0.4,7537,4789660,216668320,496,20390
20260102,20256757,극장판 체인소 맨: 레제편,2025-09-24,13.1,0.2,3777,5477900,36080026050,495,3432809
20260102,20249326,윗집 사람들,2025-12-03,13.2,0.2,3612,4868700,5294672000,476,547616
20260102,20233259,정보원,2025-12-03,19.6,0.1,1696,3036000,1536843100,333,168097
20260102,20258383,나우 유 씨 미 3,2025-11-12,33.9,0.0,917,2524000,12984317790,311,1371994
20260102,20253906,프레디의 피자가게 2,2025-12-03,6.8,0.2,4238,2874000,2300541980,290,234118
20260102,20250046,#런석진_에피소드. 투어 더 무비,2025-12-31,2.3,0.4,8891,5200000,61000000,208,2440
